Quarter,Date,Time,Unknown,EPS,Est EPS,Date F,Est EPS diff,Est EPS diff percentage,Price,Price Return lag2,t+1 - t,t - t-1,t+1 - t-1,Price Return lag3,Price Return lag4,Action ID,Target Ticker,Payment Type,Target Industry Sector,Return Used
2010:Q2,8/9/2010,16:22,-0.1039,,,8/9/2010,,,14.4,-0.070274069,-1.25,1.194659171,-0.070274069,-3.443429375,-5.340829234,47215407,GGP US,Cash,Financial,-1.25
2010:Q1,5/10/2010,8:11,-0.1019,0,,5/10/2010,,,14.77,6.112295665,1.083276913,4.975124378,6.112295665,6.325515281,6.609808102,47215407,GGP US,Cash,Financial,4.975124378
2017:Q4,10/27/2017,6:30,1.4539,1.8,1.79,10/27/2017,0.01,0.005555556,135.3,0.473898556,0.288248337,0.185116623,0.473898556,0.407256572,0.592373195,150061447,COL US,Cash and Stock,Industrial,0.185116623
2016:S1,7/27/2016,7:01,0.1317,0.168,,7/27/2016,,,1675,-0.357995227,-0.298507463,-0.059665871,-0.357995227,-0.238663484,-0.178997613,128891212,ARM LN,Cash,Technology,-0.059665871
2016:Q3,10/19/2016,7:15,0.8805,0.99,1.014,10/19/2016,-0.024,-0.024242424,78.7,0.23917422,1.181702668,-0.931520645,0.23917422,-0.100704935,-0.025176234,111663835,STJ US,Cash and Stock,"Consumer, Non-cyclical",-0.931520645
2016:Q2,7/20/2016,7:15,0.9583,1.06,1.058,7/20/2016,0.002,0.001886792,81.24,1.68308191,0.393894633,1.284129161,1.68308191,1.857623738,2.244109213,111663835,STJ US,Cash and Stock,"Consumer, Non-cyclical",1.284129161
2015:Q3,10/26/2015,16:05,0.7068,0.77,0.732,10/26/2015,0.038,0.049350649,51.46,-3.95256917,-0.835600466,-3.143233578,-3.95256917,-0.903444382,-4.009034444,107452829,BRCM US,Cash or Stock,Technology,-0.835600466
2015:Q2,7/30/2015,16:05,0.6574,0.72,0.752,7/30/2015,-0.032,-0.044444444,51.35,-2.316155182,-1.441090555,-0.887859487,-2.316155182,-2.528469407,-3.107508203,107452829,BRCM US,Cash or Stock,Technology,-1.441090555
2017:Q1,6/9/2017,,1.91,1.86,1.59,6/9/2017,0.27,0.14516129,275,0.549450549,-0.181818182,0.732600733,0.549450549,0.915750916,-2.93040293,137380778,ATLN SW,Cash,"Consumer, Non-cyclical",0.549450549
2016:A,2/14/2017,,6.9208,8.18,8.073,2/14/2017,0.107,0.013080685,,,,,,,,137380778,ATLN SW,Cash,"Consumer, Non-cyclical",
2016:Q4,2/8/2017,6:30,1.8736,2.09,2.045,2/8/2017,0.045,0.0215311,199.64,6.038721573,3.701662993,2.25363655,6.038721573,5.219217373,5.869698832,107535951,HUM US,Cash and Stock,"Consumer, Non-cyclical",2.25363655
2016:Q3,11/4/2016,7:30,2.988,3.18,3.15,11/4/2016,0.03,0.009433962,167.42,5.807271187,4.473778521,1.276389813,5.807271187,8.299558405,12.51587926,107535951,HUM US,Cash and Stock,"Consumer, Non-cyclical",1.276389813
2016:Q2,8/3/2016,7:30,2.0902,2.3,2.283,8/3/2016,0.017,0.007391304,173.48,2.512236834,0.201752363,2.3058324,2.512236834,5.537536121,4.764993808,107535951,HUM US,Cash and Stock,"Consumer, Non-cyclical",2.3058324
2016:Q1,5/4/2016,7:32,1.8038,1.86,1.815,5/4/2016,0.045,0.024193548,175.7,-1.593850675,-0.904951622,-0.695190188,-1.593850675,-3.532470469,-3.193353304,107535951,HUM US,Cash and Stock,"Consumer, Non-cyclical",-0.695190188
2015:Q4,2/10/2016,7:32,1.2193,1.45,1.453,2/10/2016,-0.003,-0.002068966,161.07,-0.946530433,-1.893586639,0.965335674,-0.946530433,0.526546731,4.456841973,107535951,HUM US,Cash and Stock,"Consumer, Non-cyclical",0.965335674
2015:Q3,11/6/2015,6:00,1.9397,2.16,2.13,11/6/2015,0.03,0.013888889,177.24,-0.781904496,0.231324757,-1.010890813,-0.781904496,-1.457693382,-4.440100531,107535951,HUM US,Cash and Stock,"Consumer, Non-cyclical",-1.010890813
2015:Q2,7/29/2015,7:30,1.7904,1.67,1.629,7/29/2015,0.041,0.024550898,184.41,-0.444396271,-0.385011659,-0.059614134,-0.444396271,-1.316930414,-1.148926946,107535951,HUM US,Cash and Stock,"Consumer, Non-cyclical",-0.059614134
2015:Q3,10/20/2015,16:04,2.37,2.37,2.014,10/20/2015,0.356,0.15021097,128.26,1.602262017,0.857632933,0.738297204,1.602262017,1.751492303,2.560477537,109029881,9876566D US,Cash and Stock,Financial,0.857632933
2015:Q2,7/23/2015,16:05,2.0837,2.08,1.858,7/23/2015,0.222,0.106730769,122.8,-0.121773015,0.187296417,-0.308491638,-0.121773015,0.113654814,0.511446663,109029881,9876566D US,Cash and Stock,Financial,0.187296417
2016:Q3,7/21/2016,6:55,1.0397,1.07,1.031,7/21/2016,0.039,0.036448598,45.53,4.106498195,1.339775972,2.730144404,4.106498195,3.046028881,3.948555957,119468263,1436513D US,Cash or Stock,"Consumer, Cyclical",2.730144404
2016:Q2,4/21/2016,6:55,0.7765,0.86,0.816,4/21/2016,0.044,0.051162791,41.58,5.537377297,0.841750842,4.656430909,5.537377297,4.908129877,6.242134407,119468263,1436513D US,Cash or Stock,"Consumer, Cyclical",4.656430909
2016:Q1,1/28/2016,6:56,0.8233,0.82,0.819,1/28/2016,0.001,0.001219512,34.66,2.106461714,3.491055972,-1.337887845,2.106461714,-0.341588386,0.341588386,119468263,1436513D US,Cash or Stock,"Consumer, Cyclical",-1.337887845
2013:Q3,2/21/2013,17:00,0.9874,0.99,0.897,2/21/2013,0.093,0.093939394,72.19,0.720820627,0.651059704,0.069309676,0.720820627,0.194067092,0.457443859,74057255,HNZ US,Cash,"Consumer, Non-cyclical",0.651059704
2015:Q1,4/17/2015,12:15,0.8045,0.82,0.771,4/17/2015,0.049,0.059756098,70.68,0.056697378,-0.127334465,0.184266478,0.056697378,0.6378455,0.311835578,88158464,LO US,Cash and Stock,"Consumer, Non-cyclical",0.184266478
2014:Q4,2/11/2015,7:00,0.9183,0.93,0.926,2/11/2015,0.004,0.004301075,67.55,1.535708961,0.814211695,0.715670195,1.535708961,0.342925302,1.32697182,88158464,LO US,Cash and Stock,"Consumer, Non-cyclical",0.715670195
2014:Q3,10/23/2014,7:00,0.8945,0.9,0.892,10/23/2014,0.008,0.008888889,60.46,0.24785195,0.347337082,-0.09914078,0.24785195,0.693985459,0.842696629,88158464,LO US,Cash and Stock,"Consumer, Non-cyclical",-0.09914078
2014:Q2,7/30/2014,7:00,0.8189,0.84,0.883,7/30/2014,-0.043,-0.051190476,61.21,-1.802240623,-1.192615586,-0.616983277,-1.802240623,-1.948368242,-1.753531417,88158464,LO US,Cash and Stock,"Consumer, Non-cyclical",-0.616983277
2010:Q3,10/28/2010,,0.7631,0.763,,10/28/2010,,,62.23,2.877350908,2.844287321,0.032149172,2.877350908,0,0,42439462,TELECOA1 MM,Stock,Communications,2.877350908
2010:Q2,7/26/2010,,0.9149,1.2,,7/26/2010,,,62,0,0,0,0,0,0,42439462,TELECOA1 MM,Stock,Communications,0
2010:Q1,4/30/2010,,0.9905,0.991,,4/30/2010,,,62.34,3.705486044,3.705486044,0,3.705486044,2.261790183,2.053256336,42439462,TELECOA1 MM,Stock,Communications,3.705486044
2009:A,2/18/2010,,4.6,4.592,4.625,2/18/2010,-0.033,-0.007186411,60.91,-1.309328969,-1.00147759,-0.31096563,-1.309328969,-2.40589198,-2.782324059,42439462,TELECOA1 MM,Stock,Communications,-1.309328969
2012:Q1,5/3/2012,7:30,0.4658,0.48,,5/3/2012,,,53.99,1.662308554,0.814965734,0.840493089,1.662308554,0.541651102,1.307433694,51119472,0961514D US,Stock,Utilities,0.840493089
2011:Q4,2/16/2012,7:30,-0.22,0.39,,2/16/2012,,,53.92,-0.581395349,-1.68768546,1.12528132,-0.581395349,-1.256564141,-0.431357839,51119472,0961514D US,Stock,Utilities,1.12528132
2011:Q3,11/3/2011,7:30,1.1952,1.16,,11/3/2011,,,53.18,0.669088128,-0.977811207,1.663161919,0.669088128,1.87344676,2.026381189,51119472,0961514D US,Stock,Utilities,1.663161919
2011:Q2,8/4/2011,7:30,0.6101,0.71,,8/4/2011,,,45.38,-2.149151085,0.330542089,-2.471523748,-2.149151085,-7.135181603,-4.27681066,51119472,0961514D US,Stock,Utilities,-2.471523748
2011:Q1,5/5/2011,7:30,0.651,0.69,,5/5/2011,,,47.06,-1.093355761,-0.042498938,-1.051303616,-1.093355761,-0.546677881,0.147182506,51119472,0961514D US,Stock,Utilities,-1.051303616
2010:Q4,2/18/2011,7:30,0.44,0.45,,2/18/2011,,,45.7,-0.718641115,-0.240700219,-0.479094077,-0.718641115,-0.914634146,-1.676829268,51119472,0961514D US,Stock,Utilities,-0.479094077
2016:Q3,10/27/2016,16:03,0.0898,1.18,0.928,10/27/2016,0.252,0.213559322,188.63,0.110940884,0.461220379,-0.348671351,0.110940884,0.163769877,-0.163769877,127065772,LNKD US,Cash,Communications,0.461220379
2016:Q2,8/4/2016,16:01,-0.064,1.13,0.779,8/4/2016,0.351,0.310619469,192.01,-0.057214189,0.072912869,-0.130032248,-0.057214189,-0.260064496,-0.187246437,127065772,LNKD US,Cash,Communications,0.072912869
2017:Q3,10/25/2017,16:15,2.7453,3.02,2.958,10/25/2017,0.062,0.020529801,328.03,-0.012190662,0.015242508,-0.027428989,-0.012190662,-0.009142996,-0.380958186,144189399,BCR US,Cash and Stock,"Consumer, Non-cyclical",0.015242508
2017:Q2,7/27/2017,16:15,2.6421,2.92,2.841,7/27/2017,0.079,0.027054795,321.41,-0.255292653,-0.32046296,0.065379826,-0.255292653,-0.186799502,-0.292652553,144189399,BCR US,Cash and Stock,"Consumer, Non-cyclical",-0.32046296
2013:Q1,7/30/2012,14:00,-2.2406,-4.31,2.225,7/30/2012,-6.535,-1.516241299,112,0,3.571428571,-3.448275862,0,-4.310344828,-1.724137931,57880186,5405 JP,Stock,Basic Materials,-3.448275862
2012:A,4/27/2012,14:00,2.8017,-11.61,-10.951,4/27/2012,-0.659,-0.056761413,145,-3.448275862,-3.448275862,0,-3.448275862,-3.448275862,-4.827586207,57880186,5405 JP,Stock,Basic Materials,0
2012:Q3,2/2/2012,16:00,-0.0017,-1.1382,3.445,2/2/2012,-4.5832,-4.026708839,138,-1.459854015,-2.173913043,0.729927007,-1.459854015,0.729927007,2.189781022,57880186,5405 JP,Stock,Basic Materials,-2.173913043
2012:S1,10/31/2011,14:00,5.0494,-6.99,2.91,10/31/2011,-9.9,-1.416309013,150,-3.896103896,-1.333333333,-2.597402597,-3.896103896,-8.441558442,-9.090909091,57880186,5405 JP,Stock,Basic Materials,-2.597402597
2018:S1,1/25/2018,7:00,,,,1/25/2018,,,,,,,,,,136679903,SKY LN,Cash,Communications,
2018:Q1,10/12/2017,7:00,,,0.147,10/12/2017,,,926.5,1.97044335,0.539665407,1.423097975,1.97044335,2.463054187,1.915708812,136679903,SKY LN,Cash,Communications,1.423097975
2017:A,7/27/2017,7:03,0.4884,0.614,0.577,7/27/2017,0.037,0.060260586,968,-0.362131402,-0.516528926,0.155199172,-0.362131402,-0.155199172,0.155199172,136679903,SKY LN,Cash,Communications,0.155199172
2017:Q3,4/20/2017,7:00,,,0.148,4/20/2017,,,984,-0.254582485,-0.457317073,0.203665988,-0.254582485,0.305498982,0.050916497,136679903,SKY LN,Cash,Communications,0.203665988
2017:S1,1/26/2017,7:00,0.2248,0.283,,1/26/2017,,,1004,0.199401795,0.099601594,0.099700897,0.199401795,-0.099700897,-0.199401795,136679903,SKY LN,Cash,Communications,0.099700897
2010:Q4,2/15/2011,7:00,0.0226,0.12,0.098,2/15/2011,0.022,0.183333333,7.2,-5.25606469,-2.361111111,-2.964959569,-5.25606469,-6.199460916,-8.490566038,44745499,0772031D US,Stock,Communications,-2.964959569
2010:Q3,11/3/2010,7:00,0.0525,0.11,0.094,11/3/2010,0.016,0.145454545,6.75,3.748125937,2.518518519,1.1994003,3.748125937,1.949025487,1.911544228,44745499,0772031D US,Stock,Communications,1.1994003
2010:Q2,8/4/2010,7:00,0.1025,0.1,0.092,8/4/2010,0.008,0.08,5.7,-0.17699115,-1.052631579,0.884955752,-0.17699115,0.707964602,0.884955752,44745499,0772031D US,Stock,Communications,0.884955752
2010:Q1,5/5/2010,7:00,0.0357,0.1,0.084,5/5/2010,0.016,0.16,5.42,-0.761904762,-3.874538745,3.238095238,-0.761904762,-3.238095238,-1.714285714,44745499,0772031D US,Stock,Communications,3.238095238
2013:Q1,4/24/2013,2:00,0.4608,0.51,0.248,4/24/2013,0.262,0.51372549,48.73,-0.528992879,0.328339832,-0.854526958,-0.528992879,0.305188199,-0.04069176,73754839,VMED US,Cash and Stock,Communications,-0.854526958
2014:Q4,4/29/2014,7:00,0.6861,0.41,0.434,4/29/2014,-0.024,-0.058536585,89.73,2.69273743,2.429510754,0.25698324,2.69273743,4.245810056,2.245810056,87516554,FRX US,Cash and Stock,"Consumer, Non-cyclical",0.25698324
2017:Q3,10/30/2017,,0.0625,0.062,0.07,10/30/2017,-0.008,-0.129032258,2.63,0.766283525,0,0.766283525,0.766283525,0.766283525,3.831417625,136482660,991 HK,Cash,Utilities,0.766283525
2017:Q2,8/15/2017,18:43,0.0341,0.034,0.045,8/15/2017,-0.011,-0.323529412,2.51,2.8,2.390438247,0.4,2.8,5.2,4.8,136482660,991 HK,Cash,Utilities,2.390438247
2017:Q1,4/26/2017,,0.0337,0.047,0.05,4/26/2017,-0.003,-0.063829787,2.31,1.321585903,-0.432900433,1.762114537,1.321585903,2.202643172,3.083700441,136482660,991 HK,Cash,Utilities,1.321585903
2016:A,3/15/2017,,0.3657,0.246,0.287,3/15/2017,-0.041,-0.166666667,2.27,0,-0.881057269,0.888888889,0,0,1.333333333,136482660,991 HK,Cash,Utilities,0
2015:Q1,5/1/2015,9:15,0.05,0.05,0.107,5/1/2015,-0.057,-1.14,254.51,-0.565964091,0.094298849,-0.659640906,-0.565964091,-0.971896956,-0.394223263,103640371,PCYC US,Cash and Stock,"Consumer, Non-cyclical",-0.659640906
2010:Q4,2/16/2011,7:00,0.6608,0.82,0.826,2/16/2011,-0.006,-0.007317073,75.0975,1.33243607,0.256333433,1.073351279,1.33243607,1.453566622,1.399730821,47822368,GENZ US,Cash,"Consumer, Non-cyclical",1.073351279
2010:Q3,10/20/2010,9:22,0.3057,0.42,0.529,10/20/2010,-0.109,-0.25952381,72.11,0.097370983,-0.208015532,0.306023091,0.097370983,0.778967868,0.598136041,47822368,GENZ US,Cash,"Consumer, Non-cyclical",0.306023091
2014:Q1,4/22/2014,7:00,0.796,0.8,0.789,4/22/2014,0.011,0.01375,69.87,-3.790739964,-1.560040074,-2.266051196,-3.790739964,-2.224087285,-5.007693384,79920680,OMC US,Stock,Communications,-2.266051196
2013:Q4,2/11/2014,7:00,1.2077,1.18,1.139,2/11/2014,0.041,0.034745763,73,-1.752730214,-0.178082192,-1.577457193,-1.752730214,0.296615882,2.3864096,79920680,OMC US,Stock,Communications,-1.577457193
2013:Q3,10/15/2013,7:00,0.8235,0.8376,0.81,10/15/2013,0.0276,0.032951289,64.96,1.032056294,-0.538793103,1.579358874,1.032056294,1.892103206,2.673964034,79920680,OMC US,Stock,Communications,1.579358874
2017:Q3,11/7/2017,18:19,-0.462,-0.23,-0.031,11/7/2017,-0.199,-0.865217391,138.63,-0.605132692,-1.659092549,1.071741032,-0.605132692,-0.838436862,-1.210265383,131125227,AGU CN,Stock,Basic Materials,-1.659092549
2017:Q2,8/9/2017,18:48,4.1025,4.09,4.035,8/9/2017,0.055,0.013447433,124.99,0.01595278,0.320025602,-0.303102816,0.01595278,-0.558347292,-0.327031985,131125227,AGU CN,Stock,Basic Materials,0.320025602
2017:Q1,5/1/2017,17:46,-0.0003,-0.07,-0.065,5/1/2017,-0.005,-0.071428571,128.24,-1.217608492,-1.310043668,0.093662192,-1.217608492,-3.059631595,-2.92694349,131125227,AGU CN,Stock,Basic Materials,-1.310043668
2016:Q4,2/9/2017,18:06,0.6522,0.68,0.662,2/9/2017,0.018,0.026470588,136.73,-0.036187305,1.016602062,-1.042194398,-0.036187305,0.267786061,1.396829992,131125227,AGU CN,Stock,Basic Materials,1.016602062
2016:Q3,11/3/2016,7:00,-0.1993,-0.03,0.111,11/3/2016,-0.141,-4.7,120.69,-1.299983545,-0.604855415,-0.699358236,-1.299983545,1.867697877,4.541714662,131125227,AGU CN,Stock,Basic Materials,-0.699358236
2012:Q1,4/26/2012,7:30,1.506,1.46,1.645,4/26/2012,-0.185,-0.126712329,125.4,-0.015961692,-0.09569378,0.07980846,-0.015961692,0.127693536,0.047885076,57878210,GR US,Cash,Industrial,0.07980846
2011:Q4,2/2/2012,7:27,1.7873,1.85,1.572,2/2/2012,0.278,0.15027027,125.27,0.407836865,0.23149996,0.175929628,0.407836865,0.391843263,0.31187525,57878210,GR US,Cash,Industrial,0.175929628
2011:Q3,10/27/2011,7:28,1.7633,1.57,1.509,10/27/2011,0.061,0.038853503,122.58,0.187755102,0.122369065,0.065306122,0.187755102,0.106122449,-0.081632653,57878210,GR US,Cash,Industrial,0.065306122
2015:Q4,2/26/2016,,0.68,0.4581,1.199,2/26/2016,-0.7409,-1.61733246,53.41,0.436847104,-0.992323535,1.443494777,0.436847104,3.152896486,4.387464387,117118403,JAH US,Cash and Stock,"Consumer, Non-cyclical",0.436847104
2016:Q1,5/5/2016,8:30,0.1119,0.2185,0.181,5/5/2016,0.0375,0.171624714,34.57,0.145137881,-0.202487706,0.348330914,0.145137881,0.435413643,0.551523948,112638464,CVC US,Cash,Communications,0.348330914
2015:Q4,2/25/2016,8:30,0.1409,0.1421,0.168,2/25/2016,-0.0259,-0.18226601,32.45,0.432499228,0.184899846,0.247142416,0.432499228,0.494284832,1.019462465,112638464,CVC US,Cash,Communications,0.247142416
2015:Q3,11/3/2015,16:15,-0.0768,-0.0749,0.226,11/3/2015,-0.3009,-4.017356475,32.46,-0.461538462,-0.33887862,-0.123076923,-0.461538462,-1.692307692,-3.538461538,112638464,CVC US,Cash,Communications,-0.33887862
2017:Q1,4/27/2017,8:00,0.74,0.74,0.795,4/27/2017,-0.055,-0.074324324,88.75,-0.067582789,-0.033802817,-0.033791394,-0.067582789,-0.033791394,0.022527596,139727326,MJN US,Cash,"Consumer, Non-cyclical",-0.033791394
2012:Q4,2/25/2013,,-0.0207,0.38,0.307,2/25/2013,0.073,0.192105263,28.15,0.786557025,0.142095915,0.643546657,0.786557025,0.750804433,1.144082946,66644205,NXY CN,Cash,Energy,0.786557025
2012:Q3,10/25/2012,5:00,-0.0968,0.03,0.181,10/25/2012,-0.151,-5.033333333,23.7,-1.523487093,-1.814345992,0.296233601,-1.523487093,3.808717732,3.681760474,66644205,NXY CN,Cash,Energy,0.296233601
2014:Q4,2/18/2015,17:00,0.1426,-0.03,0.144,2/18/2015,-0.174,-5.8,24.37,-2.563059398,-1.723430447,-0.854353133,-2.563059398,0,-1.342554923,101800454,RGP US,Stock,Energy,-1.723430447
2017:Q1,5/2/2017,16:15,0.57,0.571,0.591,5/2/2017,-0.02,-0.03502627,50.82,-1.962670772,0.255804801,-2.212815086,-1.962670772,-6.946315182,-4.675774485,139627876,OKS US,Stock,Energy,0.255804801
2016:Q4,2/27/2017,16:15,0.5986,0.6,0.637,2/27/2017,-0.037,-0.061666667,51.8,1.649524549,1.11969112,0.523966621,1.649524549,4.211139142,4.036483602,139627876,OKS US,Stock,Energy,1.11969112
2011:A,3/29/2012,Aft-mkt,,,1.224,3/29/2012,,,21.35,-1.512287335,-2.388758782,0.897920605,-1.512287335,-0.803402647,-1.937618147,55550090,TNLP4 BZ,Stock,Communications,-2.388758782
2011:Q3,10/27/2011,,0.6131,0.6098,0.498,10/27/2011,0.1118,0.1833388,19.4,0.698174006,-3.350515464,4.189044039,0.698174006,-0.537056928,-1.71858217,55550090,TNLP4 BZ,Stock,Communications,0.698174006
2011:Q2,8/15/2011,17:43,0.5062,0.7565,0.6,8/15/2011,0.1565,0.206873761,21.8,1.169317119,-0.779816514,1.96445276,1.169317119,-0.841908326,-4.162768943,55550090,TNLP4 BZ,Stock,Communications,-0.779816514
2013:Q1,4/19/2013,,0.7618,0.762,0.8,4/19/2013,-0.038,-0.049868766,112.18,-0.133773299,-0.178284899,0.0445911,-0.133773299,-0.428074556,-0.740212254,65919502,GMODELOC MM,Cash,"Consumer, Non-cyclical",-0.133773299
2012:A,2/11/2013,,3.9663,3.815,3.686,2/11/2013,0.129,0.033813893,111.9,-3.511123023,-3.485254692,-0.026802466,-3.511123023,-2.769588135,1.47413562,65919502,GMODELOC MM,Cash,"Consumer, Non-cyclical",-3.511123023
2012:Q3,10/23/2012,,0.92,0.919,0.973,10/23/2012,-0.054,-0.058759521,115.01,0,-0.017389792,0.017392817,0,0.130446126,-0.121749717,65919502,GMODELOC MM,Cash,"Consumer, Non-cyclical",0
2012:Q2,7/24/2012,,1.1235,1.123,1.104,7/24/2012,0.019,0.016918967,123.38,0.089869281,-0.705138596,0.800653595,0.089869281,-1.241830065,-2.116013072,65919502,GMODELOC MM,Cash,"Consumer, Non-cyclical",0.089869281
2017:Q3,11/1/2017,7:30,0.6488,0.7023,0.618,11/1/2017,0.0843,0.120034173,15,0.200803213,-0.2,0.401606426,0.200803213,0.267737617,0.401606426,145256363,CPN US,Cash,Utilities,0.401606426
2015:Q2,7/29/2015,7:30,0.8138,0.85,0.835,7/29/2015,0.015,0.017647059,89.42,0.190518884,-0.022366361,0.21293287,0.190518884,0.24655385,0.336209795,102323672,HSP US,Cash,"Consumer, Non-cyclical",0.21293287
2015:Q1,4/28/2015,7:30,0.6447,0.97,0.528,4/28/2015,0.442,0.455670103,87.26,0.057313159,0.034380014,0.022925264,0.057313159,0.057313159,0.057313159,102323672,HSP US,Cash,"Consumer, Non-cyclical",0.022925264
2014:Q4,2/12/2015,7:30,0.4518,0.53,0.419,2/12/2015,0.111,0.209433962,87.35,0.022901637,0,0.022901637,0.022901637,0.194663918,0.080155731,102323672,HSP US,Cash,"Consumer, Non-cyclical",0.022901637
2018:Q2,10/31/2017,16:17,1.1708,1.171,0.825,10/31/2017,0.346,0.295473954,497.2,9.373097991,8.427192277,0.872387908,9.373097991,10.20490972,9.809291946,154560425,BHARTI IN,Cash,Communications,8.427192277
2017:S1,7/24/2017,Bef-mkt,1.1872,1.1893,1.163,7/24/2017,0.0263,0.022113848,51.8,2.935420744,1.544401544,1.369863014,2.935420744,1.956947162,2.641878669,138756720,LUX IM,Stock,"Consumer, Cyclical",1.369863014
2016:A,3/1/2017,17:49,1.8401,1.84,1.787,3/1/2017,0.053,0.028804348,50.4,-0.522508039,-1.785714286,1.286173633,-0.522508039,-0.46221865,-1.326366559,138756720,LUX IM,Stock,"Consumer, Cyclical",-1.785714286
2011:Q1,4/20/2011,8:00,-0.0922,-0.08,-0.052,4/20/2011,-0.028,-0.35,15.9,-0.124378109,1.006289308,-1.119402985,-0.124378109,1.243781095,2.176616915,51682338,8394653Q US,Stock,Financial,-1.119402985
2010:Q4,2/3/2011,7:00,-0.1315,-0.18,-0.448,2/3/2011,0.268,1.488888889,14.82,0.338294993,0.067476383,0.270635995,0.338294993,1.420838972,1.082543978,51682338,8394653Q US,Stock,Financial,0.270635995
2014:Q2,8/15/2013,16:03,0.1698,0.25,0.238,8/15/2013,0.012,0.048,13.705,0.728862974,0.839109814,-0.109329446,0.728862974,0.510204082,0.29154519,73727936,DELL US,Cash,Technology,0.839109814
2014:Q1,5/16/2013,16:01,0.1331,0.21,0.346,5/16/2013,-0.136,-0.647619048,13.43,-0.371747212,-0.223380491,-0.148698885,-0.371747212,-0.29739777,-0.446096654,73727936,DELL US,Cash,Technology,-0.223380491
2013:Q4,2/19/2013,16:01,0.3232,0.4,0.386,2/19/2013,0.014,0.035,13.805,0.144822592,0.181093807,-0.036205648,0.144822592,0.072411296,0.796524258,73727936,DELL US,Cash,Technology,0.181093807
2015:Q3,11/3/2015,7:00,0.9979,1,1.055,11/3/2015,-0.055,-0.055,139.88,-0.178903678,-0.278810409,0.10018606,-0.178903678,-0.171747531,-0.128810648,96442527,SIAL US,Cash,Basic Materials,0.10018606
2015:Q2,7/30/2015,7:00,1.0046,1.01,1.103,7/30/2015,-0.093,-0.092079208,139.67,0.021493051,-0.042958402,0.064479152,0.021493051,0.136122654,0.0143287,96442527,SIAL US,Cash,Basic Materials,0.064479152
2015:Q1,5/7/2015,7:00,1.0565,1.06,1.08,5/7/2015,-0.02,-0.018867925,138.88,0.007199942,0.014400922,-0.007199942,0.007199942,0.079199366,-0.014399885,96442527,SIAL US,Cash,Basic Materials,-0.007199942
2014:Q4,2/12/2015,6:00,1.1433,1.14,1.085,2/12/2015,0.055,0.048245614,138.13,0.007236414,0.050676899,-0.043418482,0.007236414,0.07960055,0.065127723,96442527,SIAL US,Cash,Basic Materials,-0.043418482
2014:Q3,10/23/2014,7:02,1.0583,1.06,1.058,10/23/2014,0.002,0.001886792,135.38,-0.574162679,-0.228985079,-0.34596982,-0.574162679,-0.699300699,-0.36069194,96442527,SIAL US,Cash,Basic Materials,-0.34596982
2018:Q2,11/10/2017,7:00,0.0282,,0.014,11/10/2017,,,3.32,0.301204819,0.301204819,0,0.301204819,0,0.301204819,134503234,GLP SP,Cash,Financial,0
