Action ID,Announce Date,Target Ticker,Target ISIN,Acquirer Ticker,Announced Total Value (mil.),Payment Type,Deal Status,Completion/Termination Date
69224411,9/27/2012,ZZ US,US8121393016,TPX US,909.51,Cash,Completed,3/18/2013
111216237,8/17/2015,ZU US,US9897741040,QVCA US,2067.15,Cash and Stock,Completed,10/2/2015
112314918,11/6/2015,ZSPH US,US98979G1058,AZN LN,2037.6,Cash,Completed,12/18/2015
125179220,5/5/2016,ZPIN US,US98954L1035,,487.8,Cash,Pending, 
81900649,9/26/2013,ZOLT US,US98975W1045,3402 JP,575.46,Cash,Completed,3/3/2014
62404789,3/12/2012,ZOLL US,US9899221090,3407 JP,2062.85,Cash,Completed,4/30/2012
43195085,2/18/2010,ZNT US,US9893901093,FFH CN,1320.99,Cash,Completed,5/21/2010
140287996,2/13/2017,ZLTQ US,US98933Q1085,AGN US,2309.42,Cash,Completed,5/1/2017
87551829,2/19/2014,ZLC US,US9888581066,SIG US,1198.06,Cash,Completed,5/30/2014
56303521,7/20/2011,ZL CN,CA9891391000,MSCC US,448.94,Cash,Completed,10/31/2011
72579414,1/2/2013,ZIP US,US98974X1037,CAR US,509.92,Cash,Completed,3/15/2013
84897937,1/27/2014,ZIGGO NA,NL0006294290,LBTYA US,11080.59,Cash and Stock,Completed,12/22/2014
48043400,9/7/2010,ZGEN US,US98985T1097,BMY US,725.15,Cash,Completed,10/13/2010
105214134,4/8/2015,ZEP US,US98944B1089,161147Z US,677.6,Cash,Completed,6/26/2015
124386594,1/19/2017,ZC FP,FR0000125684,SAF FP,8855.4,Cash,Pending,12/31/2017
109424566,7/9/2015,YY US,US98426T1060,,2313.53,Cash,Terminated,6/15/2016
114213333,10/16/2015,YOKU US,US98742U1007,BABA US,5119.1,Cash,Completed,4/6/2016
110958652,8/10/2015,YDLE US,US98600P2011,ENV US,443.01,Cash and Stock,Completed,11/20/2015
126153816,7/21/2016,YDKN US,US9843051023,FNB US,1372.8,Stock,Completed,3/13/2017
139414367,1/30/2017,XXIA US,US45071R1095,KEYS US,1559.49,Cash,Completed,4/19/2017
146250928,5/30/2017,XTLY US,US98386L1017,389272Z US,501.26,Cash,Completed,7/31/2017
61456766,2/7/2012,XTA LN,GB0031411001,GLEN LN,43424.21,Stock,Completed,5/3/2013
63236178,4/10/2012,XRIT US,US9838571035,DHR US,625.84,Cash,Completed,5/16/2012
109081535,7/1/2015,XOOM US,US98419Q1013,PYPL US,842.45,Cash,Completed,11/13/2015
102374824,2/6/2015,XLS US,US30162A1088,HRS US,4735.56,Cash and Stock,Completed,5/29/2015
143625705,4/10/2017,XCRA US,US98400J1088,1334073D CH,441.03,Cash,Pending,12/31/2017
49329529,11/1/2010,XCO US,US2692795014,,5183.24,Cash,Terminated,7/8/2011
115671578,11/12/2015,XCH LN,GB00B1VK7X76,CSC US,760.83,Cash,Completed,6/6/2016
115783273,11/16/2015,XCH LN,GB00B1VK7X76,EBIX US,704.42,Cash,Terminated,6/6/2016
113648662,10/4/2015,XCH LN,GB00B1VK7X76,APO US,685.07,Cash,Terminated,11/4/2015
110257536,10/4/2015,XCH LN,GB00B1VK7X76,CPI LN,647.4,Cash,Terminated,12/16/2015
145818145,5/22/2017,XBKS US,US9841022026,UBSH US,741.46,Stock,Pending,1/31/2018
106231939,4/30/2015,WX US,US9293521020,,2967.44,Cash,Completed,12/11/2015
44801694,4/26/2010,WX US,US9293521020,CRL US,1736.13,Cash and Stock,Terminated,7/30/2010
128451851,7/7/2016,WWAV US,US9662441057,BN FP,12349.07,Cash,Completed,4/12/2017
50674946,12/22/2010,WTNY US,US9666121036,HBHC US,1377.74,Stock,Completed,6/7/2011
49792632,11/18/2010,WTN CN,CA95801T1075,WLTGQ US,3855.86,Cash or Stock,Completed,4/7/2011
93385053,7/7/2014,WTF AU,AU000000WTF6,EXPE US,547.52,Cash,Completed,11/18/2014
61096277,1/25/2012,WSX CN,CA96809T1075,CPG CN,595.9,Stock,Completed,3/16/2012
134894105,5/9/2017,WSTC US,US9523552043,APO US,4974.44,Cash,Completed,10/11/2017
48751436,10/6/2010,WSM LN,GB00B1VWM162,GE US,1367.31,Cash,Completed,3/8/2011
74260946,2/21/2013,WSHLY US,US92934F2039,0111135D US,863.45,Cash,Terminated,5/31/2014
65203199,6/7/2012,WSH LN,GB0009323741,WSP CN,540.58,Cash,Completed,8/2/2012
60844523,1/17/2012,WRK-U CN,CA9655317001,D-U CN,997.35,Cash or Stock,Completed,3/6/2012
70289685,10/31/2012,WRC US,US9343904028,PVH US,2823.82,Cash and Stock,Completed,2/14/2013
106836318,5/13/2015,WPZ US,US96949L1052,WMB US,14129.35,Stock,Terminated,9/28/2015
148319477,8/9/2017,WPG LN,GB00BYYK2V80,VNTV US,11298.12,Cash and Stock,Pending,6/30/2018
138420760,1/9/2017,WOOF US,US9181941017,4614Z US,8793.13,Cash,Completed,9/13/2017
62446802,3/13/2012,WOLF US,US3915231076,APO US,743.83,Cash,Completed,5/7/2012
63152530,4/5/2012,WOLF US,US3915231076,730174Z US,723.77,Cash,Terminated,4/21/2012
149179974,7/21/2017,WNRL US,US95931Q2057,ANDX US,2539.22,Stock,Completed,10/31/2017
135453270,11/17/2016,WNR US,US9593191045,ANDV US,5889.54,Cash or Stock,Completed,6/2/2017
54289219,5/6/2011,WMG US,US9345501046,382735Z US,2962.72,Cash,Completed,7/20/2011
126029554,5/23/2016,WMF GR,DE0007803009,SK FP,1776.79,Cash,Completed,11/30/2016
108532149,9/28/2015,WMB US,US9694571004,ETE US,58093.29,Cash or Stock,Terminated,6/29/2016
90511110,4/29/2014,WLF LN,GB0033563130,CRUS US,435.79,Cash,Completed,8/26/2014
60105485,12/19/2011,WINN US,US9742803078,513294Z US,426.57,Cash,Completed,3/12/2012
105220278,10/17/2015,WIN GR,DE000A0CAYB2,DBD US,1501.4,Cash and Stock,Completed,8/15/2016
116756555,12/7/2015,WIBC US,US97186T1088,HOPE US,1008.2,Stock,Completed,8/1/2016
66378682,7/13/2012,WHC AU,AU000000WHC8,0374508D AU,5515.74,Cash,Terminated,8/24/2012
138653312,1/25/2017,WGL US,US92924F1066,ALA CN,6289.42,Cash,Pending,6/30/2018
147314166,6/16/2017,WFM US,US9668371068,AMZN US,13605.36,Cash,Completed,8/29/2017
157086169,12/12/2017,WFD AU,AU000000WFD0,UL NA,21863.74,Cash and Stock,Pending,6/30/2018
145563154,5/16/2017,WFBI US,US9407301046,SASR US,456,Stock,Pending,1/1/2018
104722407,3/28/2015,WDF IM,IT0004954662,DUFN SW,2481.87,Cash,Completed,8/7/2015
104729961,3/28/2015,WDF IM,IT0004954662,DUFN SW,1419.23,Cash,Completed,11/13/2015
77240040,5/20/2013,WCRX US,IE00B446CM77,AGN US,7809.42,Stock,Completed,10/1/2013
132309089,9/22/2016,WCIC US,US92923C8073,LEN US,785.54,Cash,Completed,2/13/2017
69179335,9/26/2012,WCBO US,US9521452097,COLB US,465.19,Cash and Stock,Completed,4/2/2013
60202177,12/21/2011,WCAA US,US92926K1034,779672Z US,429.99,Cash,Completed,3/26/2012
77242570,5/20/2013,WBSN US,US9476841062,389272Z US,889.15,Cash,Completed,6/26/2013
141963362,7/24/2017,WBMD US,US94770V1026,INET US,2594,Cash,Completed,9/18/2017
73482212,1/30/2013,WBL SP,SG1K63001673,UEM SP,724.99,Cash,Completed,5/29/2013
50156488,12/2/2010,WBDF RM,RU0005344356,PEP US,4152.7,Cash,Completed,2/3/2011
50156756,12/2/2010,WBDF RM,RU0005344356,PEP US,1257.7,Cash,Completed,2/10/2011
130097825,8/8/2016,WB CN,CA96336D1042,MTN US,1163.56,Cash and Stock,Completed,10/18/2016
59451756,11/22/2011,WAVIN NA,NL0009412683,MEXCHEM* MM,1169.89,Cash,Completed,7/12/2012
67095000,8/2/2012,WAVE US,US65337Y4098,T US,624.94,Cash,Completed,1/25/2013
144891095,5/5/2017,VWR US,US91843L1035,4465452Z US,6311.76,Cash,Completed,11/22/2017
141383321,3/2/2017,VTTI US,MHY9384M1012,3611774Z NA,1174.41,Cash,Completed,9/15/2017
45133157,5/6/2010,VTIV US,US46122E1055,,1092.75,Cash,Completed,8/5/2010
42459334,1/13/2010,VTGK RM,RU000A0HML36,362522Z RU,867.54,Cash,Terminated,6/30/2010
44002416,3/23/2010,VTG LN,GB0031729733,BAB LN,2286.84,Cash and Stock,Completed,7/9/2010
45885490,5/13/2010,VTEL RM,RU0009058234,RTKM RM,1197.15,Stock,Completed,4/4/2011
131921069,9/14/2016,VTAE US,US92847N1037,AGN US,540.6,Cash,Completed,10/26/2016
62656525,3/20/2012,VT CN,CA92849T1084,GLEN LN,7498.88,Cash,Completed,12/19/2012
144616161,5/1/2017,VSN CN,CA92340R1064,PPL CN,5085.35,Cash or Stock,Completed,10/5/2017
54217001,5/4/2011,VSEA US,US9222071055,AMAT US,4572.39,Cash,Completed,11/11/2011
59383848,11/21/2011,VRUS US,US71715N1063,GILD US,10605.88,Cash,Completed,1/18/2012
50264820,12/6/2010,VRGY US,SG9999002885,6857 JP,606.7,Cash,Completed,7/6/2011
83627169,11/11/2013,VPHM US,US9282411084,SHP LN,3410.67,Cash,Completed,1/27/2014
100155534,12/17/2014,VOLC US,US9286451003,PHIA NA,1171.94,Cash,Completed,2/18/2015
148638773,7/11/2017,VOC AU,AU000000VOC6,AFFEQTZ HK,2415.72,Cash,Terminated,8/21/2017
144896765,6/7/2017,VOC AU,AU000000VOC6,KKR US,2393.65,Cash,Terminated,8/21/2017
53853881,4/20/2011,VNOI NA,NL0000288934,NSI NA,1187.29,Stock,Completed,10/14/2011
108097830,6/10/2015,VNET US,US90138A1034,,2045.96,Cash,Terminated,6/30/2016
73754839,2/5/2013,VMED US,US92769L1017,LBTYA US,21627.16,Cash and Stock,Completed,6/10/2013
59911133,12/12/2011,VMC US,US9291601097,MLM US,7473.93,Stock,Terminated,5/15/2012
80515837,8/15/2013,VLTR US,US9287081064,MXIM US,422.4,Cash,Completed,10/2/2013
54121543,5/2/2011,VLCM US,US92864N1019,KER FP,511.92,Cash,Completed,6/24/2011
53206630,3/25/2011,VIVO4 BZ,BRVIVOACNPR8,VIVT4 BZ,5393.5,Stock,Completed,6/8/2011
96438837,9/22/2014,VIAS US,US92553H8034,TTMI US,905.75,Cash and Stock,Completed,6/2/2015
78637965,6/24/2013,VHS US,US9220362076,THC US,4095.92,Cash,Completed,10/1/2013
49767759,11/17/2010,VEN CN,CA92277D1042,3501797Z BZ,1062.13,Cash,Completed,3/28/2011
130587872,11/11/2016,VDTH US,US92657J1016,DITV IN,1185.7,Stock,Pending,12/31/2017
85162297,12/18/2013,VCI US,US9188661048,14394Z US,1771.62,Cash,Completed,2/5/2014
73491633,1/30/2013,VCBI US,US92778Q1094,UBSI US,448.9,Stock,Completed,2/3/2014
136286314,12/2/2016,VASC US,US92231M1099,TFX US,962.63,Cash,Completed,2/21/2017
72211723,12/21/2012,VARD SP,SG2C47963963,186950Z IM,636.3,Cash,Completed,1/23/2013
122720005,3/20/2016,VAL US,US9203551042,SHW US,11205.54,Cash,Completed,6/1/2017
96102945,9/12/2014,VAC1V FH,FI0009009567,DNFS DC,1357.29,Cash,Completed,5/18/2015
122895558,4/4/2016,VA US,US92765X2080,ALK US,2169.5,Cash,Completed,12/15/2016
72973797,1/14/2013,UUU CN,CA91701P1053,,1351.81,Cash,Completed,10/22/2013
47271136,6/8/2010,UUU CN,CA91701P1053,2731593Z RU,922.48,Cash,Completed,12/27/2010
46567605,7/7/2010,UTS CN,CA9033961090,FP FP,995.16,Cash,Completed,10/7/2010
113874094,10/9/2015,UTIW US,VGG872101032,DSV DC,1070.35,Cash,Completed,1/25/2016
45885750,5/13/2010,UTEL RM,RU0009043426,RTKM RM,1083.71,Stock,Completed,4/4/2011
139781706,2/2/2017,UTEK US,US9040341052,VECO US,516.83,Cash and Stock,Completed,5/30/2017
117805346,12/22/2015,USG NA,NL0000354488,6098 JP,1696.87,Cash,Completed,5/30/2016
149408162,7/26/2017,USAB US,US9173101042,VLY US,816,Stock,Pending,3/31/2018
45885702,5/13/2010,URSI RM,RU0009048805,RTKM RM,1293.3,Stock,Completed,4/2/2011
93611821,7/13/2014,URS US,US9032361076,ACM US,6087.6,Cash or Stock,Completed,10/17/2014
52331829,2/24/2011,UNX CN,CA9031471068,PRIO3 BZ,683.05,Stock,Completed,4/29/2011
84859686,12/11/2013,UNS US,US9031191052,FTS CN,4270.68,Cash,Completed,8/18/2014
83891615,11/18/2013,UNIT4 NA,NL0000389096,13620Z US,1698.23,Cash,Completed,4/22/2014
47474028,8/13/2010,UNCA US,US9045831016,IBM US,425.87,Cash,Completed,10/6/2010
152828958,9/26/2017,UN01 GR,DE000UNSE018,FORTUM FH,11531.18,Cash,Pending, 
92995184,6/26/2014,ULTH US,    N.A.,3135240Z GR,585.53,Cash,Completed,7/29/2014
103188375,2/25/2015,UIL US,US9027481020,IBE SM,4673.06,Cash and Stock,Completed,12/17/2015
92415943,1/28/2014,TYY US,US89147U1007,TYG US,689.9,Stock,Completed,6/23/2014
124722038,4/28/2016,TXTR US,US8832111046,ORCL US,602.61,Cash,Completed,6/13/2016
84954808,1/28/2014,TXI US,US8824911031,MLM US,2623.25,Stock,Completed,7/2/2014
133787476,10/22/2016,TWX US,US8873173038,T US,107130.8,Cash and Stock,Pending,12/31/2017
92520540,6/16/2014,TWTC US,US87311L1044,LVLT US,7171.89,Cash and Stock,Completed,11/3/2014
72287251,12/24/2012,TWI MK,MYL4421OO003,,1563.61,Cash,Completed,3/14/2013
53568740,4/11/2011,TWF-U CN,CA8871471303,,1288.08,Cash,Completed,6/30/2011
94798496,8/11/2014,TWE AU,AU000000TWE9,,3412.79,Cash,Terminated,9/29/2014
91440935,5/20/2014,TWE AU,AU000000TWE9,,3406.53,Cash,Terminated,9/29/2014
105964911,5/26/2015,TWC US,US88732J2078,9876540D US,79249.7,Cash and Stock,Completed,5/18/2016
84109023,2/13/2014,TWC US,US88732J2078,CMCSA US,68404.8,Stock,Terminated,4/24/2015
108942103,6/30/2015,TW US,US8918941076,WLTW US,8166.33,Stock,Completed,1/5/2016
97608639,3/16/2015,TVN PW,PLTVN0000017,SNI US,1524.96,Cash,Completed,7/2/2015
104063991,3/16/2015,TVN PW,PLTVN0000017,SNI US,856.28,Cash,Completed,10/6/2015
121750090,3/3/2016,TUMI US,US89969Q1040,1910 HK,1710.75,Cash,Completed,8/2/2016
62407361,3/12/2012,TUDO US,US89903T1079,YOKU US,925.12,Stock,Completed,8/24/2012
82598719,10/15/2013,TUC US,US5541531068,0883166D US,856.55,Cash,Completed,1/9/2014
58668919,10/24/2011,TUC US,US5541531068,0342855Z US,463.78,Cash,Terminated,1/22/2012
134989290,11/10/2016,TUBE US,US8985701064,ADBE US,444.22,Cash,Completed,12/20/2016
133652449,10/19/2016,TTS AU,AU000000TTS5,TAH AU,5482.44,Cash and Stock,Pending,12/13/2017
136842511,12/14/2016,TTS AU,AU000000TTS5,,5340.5,Cash,Terminated,4/28/2017
48755532,10/6/2010,TTES US,US87306E1073,RBN US,407.07,Cash and Stock,Completed,1/11/2011
93029378,6/27/2014,TT/ LN,GB00B1Z7RQ77,TUI LN,3384.46,Stock,Completed,12/17/2014
79994154,7/30/2013,TSRX US,US89685K1007,CBST US,562.63,Cash,Completed,9/12/2013
106713317,5/11/2015,TSRE US,US89255N2036,IRT US,609.15,Cash and Stock,Completed,9/18/2015
129670115,12/14/2015,TSLN MM,US89628E1047,,2934.57,Cash,Completed,3/14/2017
135105135,11/14/2016,TSGI CN,CA85570W1005,,4479.08,Cash,Terminated,12/20/2016
103950823,3/20/2015,TSB LN,GB00BMQX2Q65,SAB SM,2545.24,Cash,Completed,7/28/2015
93558432,7/10/2014,TRW US,US87264S1069,1003Z GR,12857.3,Cash,Completed,5/15/2015
61782311,2/17/2012,TRUN US,    N.A.,,3000,Cash,Completed,4/30/2012
143020326,3/31/2017,TRR US,US8726251080,161147Z US,615.79,Cash,Completed,6/22/2017
63812812,4/27/2012,TRR CN,CA89472X1096,IMG CN,498.1,Cash,Completed,6/25/2012
124498327,4/25/2016,TRNC US,US89703P1075,GCI US,823.75,Cash,Terminated,11/1/2016
76971172,5/10/2013,TRLG US,US89784N1046,558804Z US,635.13,Cash,Completed,7/31/2013
59383516,11/21/2011,TRH US,US8935211040,Y US,3693.24,Cash and Stock,Completed,3/6/2012
55224985,6/12/2011,TRH US,US8935211040,AWHHF US,3324.35,Stock,Terminated,9/16/2011
56783921,8/7/2011,TRH US,US8935211040,BRK/A US,3249.16,Cash,Terminated,9/20/2011
56121477,7/12/2011,TRH US,US8935211040,VR US,2920.18,Stock,Terminated,11/28/2011
141157496,5/8/2017,TRCO US,US8960475031,SBGI US,6587.26,Cash and Stock,Pending,12/31/2017
108253997,6/15/2015,TRAK US,US2423091022,1026Z US,4353.52,Cash,Completed,10/2/2015
43115266,1/15/2010,TRA US,US8809151033,YAR NO,4203.96,Cash,Terminated,3/12/2010
87748868,2/24/2014,TQNT US,US89674K1034,RFMD US,1483.88,Stock,Completed,1/2/2015
81155009,9/5/2013,TPGI US,US8844531017,1448021D US,441.8,Stock,Completed,12/20/2013
79793519,4/23/2013,TPEIR GA,GRS014003024,HFSF GA,10966.97,Cash,Completed,6/25/2013
69599910,10/8/2012,TPCG US,US89236Y1047,IOSP US,957.93,Cash,Terminated,12/3/2012
68084055,8/27/2012,TPCG US,US89236Y1047,,918.68,Cash,Completed,12/21/2012
156997715,12/11/2017,TOX AU,AU000000TOX6,CWY AU,620.28,Cash,Pending,6/30/2018
149475876,7/27/2017,TOO US,MHY8565J1010,BBU-U CN,610,Cash,Completed,9/25/2017
46822435,7/19/2010,TOMK LN,GB0008962655,,4765.65,Cash,Completed,9/28/2010
102801265,2/17/2015,TOL AU,AU000000TOL1,6178 JP,6270.65,Cash,Completed,6/1/2015
61786859,2/17/2012,TNTE NA,NL0009739424,UPS US,6853.27,Cash,Terminated,1/14/2013
105141648,4/7/2015,TNTE NA,NL0009739424,FDX US,4406.23,Cash,Completed,7/4/2016
71789019,12/11/2012,TNS US,US8729601091,8210273Z US,827.33,Cash,Completed,2/19/2013
55550090,5/24/2011,TNLP4 BZ,BRTNLPACNPR0,OIBR4 BZ,17237.61,Stock,Completed,4/9/2012
68997319,9/20/2012,TNET BB,BE0003826436,LBTYA US,411.64,Cash,Completed,1/11/2013
61211787,1/30/2012,TNB US,US8843151023,ABBN SW,3867.01,Cash,Completed,5/17/2012
80797019,8/26/2013,TMS US,US87261Q1031,0708444D US,534.82,Cash,Completed,10/17/2013
51618975,1/27/2011,TMRK US,US8814482035,VZ US,1739.13,Cash,Completed,4/12/2011
133008500,10/31/2016,TMH US,US87817A1079,,5581.46,Cash,Completed,2/7/2017
146082018,5/25/2017,TMB CN,CA87974D1006,RYAM US,839.69,Cash or Stock,Completed,11/22/2017
54924015,6/1/2011,TLVTF US,ES0178495034,SU FP,1746.02,Cash,Completed,9/28/2011
121206130,10/9/2013,TLRD US,US87403A1079,JOSB US,2274.63,Cash,Terminated,11/15/2013
95040045,7/10/2014,TLP US,US89376V1008,NGL US,798.2,Stock,Terminated,8/15/2014
124119657,6/3/2016,TLN US,US87422J1051,312903Z US,5044.77,Cash,Completed,12/6/2016
119544807,1/26/2016,TLMR US,US87482X1019,CHFC US,1203.98,Cash and Stock,Completed,9/1/2016
100082949,12/16/2014,TLM CN,CA87425E1034,REP SM,12949.33,Cash,Completed,5/11/2015
67982487,8/23/2012,TLH CN,AU000000TLH5,ROC US,672.47,Cash,Terminated,12/12/2012
70921016,11/19/2012,TLH CN,AU000000TLH5,0622122D CH,659.65,Cash,Completed,3/14/2013
61541548,2/9/2012,TLEO US,US87424N1046,ORCL US,1837.99,Cash,Completed,4/9/2012
45839113,6/7/2010,TLCR US,US8742271013,GRF SM,2953.94,Cash and Stock,Completed,6/2/2011
59052017,11/7/2011,TKLC US,US8791011039,,491.35,Cash,Completed,1/25/2012
90334345,5/15/2014,TKA AV,AT0000720008,AMXL MM,6577.36,Cash,Completed,10/21/2014
55076867,6/6/2011,TIN US,US8798681073,IP US,4276.47,Cash,Completed,2/13/2012
135881613,11/27/2017,TIME US,US8872281048,MDP US,2520.45,Cash,Pending,3/31/2018
111721574,9/1/2015,TIG LN,GB0006872096,CG US,766,Cash,Completed,12/4/2015
70668692,11/9/2012,TIE US,US8883392073,PCP US,2867.32,Cash,Completed,1/8/2013
112589628,9/16/2015,TICC US,US87244T1097,TSLX US,464.31,Stock,Pending, 
96716482,9/29/2014,TIBX US,US88632Q1031,389272Z US,4100.7,Cash,Completed,12/8/2014
109921166,7/22/2015,THOR US,US8851753074,STJ US,3212.01,Cash,Completed,10/9/2015
95325916,8/26/2014,THI CN,CA88706M1032,BKW US,12112.26,Cash and Stock,Completed,12/15/2014
50344110,12/9/2010,THC US,US88033G4073,CYH US,7335.11,Cash,Terminated,5/9/2011
52681994,3/9/2011,TGM GR,DE000A0N4P43,,5937.2,Cash,Completed,3/13/2013
88358222,3/7/2014,TGM GR,DE000A0N4P43,RR/ LN,3371.62,Cash,Completed,8/26/2014
88692108,3/16/2014,TGL CN,CA8936621066,CRCL LN,619.76,Stock,Terminated,4/14/2014
63823112,4/26/2012,TGA-U CN,CA89367A1075,259719Z LN,2123.79,Cash,Completed,7/3/2012
114240849,3/14/2016,TFM US,US35804H1068,APO US,1334.43,Cash,Completed,4/28/2016
119552883,1/26/2016,TEX US,US8807791038,000157 CH,4960,Cash,Terminated,5/27/2016
110993843,8/11/2015,TEX US,US8807791038,KCR FH,4238.55,Stock,Terminated,5/16/2016
148491816,7/6/2017,TET CN,CA89620H1055,POU CN,786.22,Stock,Completed,9/18/2017
138555338,3/7/2017,TERP US,US88104R2094,BAM/A CN,4724.71,Cash or Stock,Completed,10/16/2017
61475354,2/7/2012,TEMN SW,CH0012453913,MSY LN,1594.86,Stock,Terminated,3/12/2012
56615229,8/1/2011,TELMEXL MM,MXP904131325,AMXL MM,6455.92,Cash,Completed,12/10/2012
42439714,1/13/2010,TELINTL MM,MX01TE090014,AMXL MM,6427.18,Cash or Stock,Completed,4/28/2011
42439462,1/13/2010,TELECOA1 MM,MXP740451010,AMXL MM,25642.69,Stock,Completed,1/27/2011
83407711,11/5/2013,TELEC CP,CZ0009093209,576444Z NA,3322.8,Cash,Completed,1/28/2014
92788934,6/23/2014,TEG US,US45822P1057,WEC US,8928.9,Cash and Stock,Completed,6/30/2015
116918334,5/19/2016,TEC FP,FR0000131708,FTI US,4651.15,Stock,Completed,1/17/2017
70793762,11/14/2012,TEA US,US87819P1021,SBUX US,626.37,Cash,Completed,1/2/2013
106580739,5/7/2015,TCY LN,GB00B282YM11,EQIX US,4260.83,Cash and Stock,Completed,1/18/2016
128332896,7/5/2016,TCM CN,CA8847681027,CG CN,837.61,Stock,Completed,10/24/2016
45240933,5/12/2010,TCL AU,AU000000TCL6,,7057.41,Cash,Terminated,5/25/2010
132185838,9/20/2016,TBRA US,US88883P1012,AGN US,533.58,Cash,Completed,11/2/2016
55229637,6/13/2011,TBL US,US8871001058,VFC US,1971.75,Cash,Completed,9/14/2011
79514374,7/15/2013,TAYC US,US8768511060,MBFI US,621.22,Cash and Stock,Completed,8/19/2014
58531350,10/18/2011,TARO US,IL0010827181,SUNP IN,573.13,Cash,Terminated,2/8/2013
47492540,8/13/2010,TAMM4 BZ,BRTAMMACNPR2,LTM CI,3258.58,Stock,Completed,7/19/2012
96065820,9/11/2014,TAM US,US87509U1060,EMN US,2742.13,Cash,Completed,12/8/2014
97420535,10/13/2014,SYR LN,GB0030757263,STE US,2064.32,Cash and Stock,Completed,11/3/2015
107828625,2/3/2016,SYNN SW,CH0011037469,CHNCCZ CH,46311.73,Cash,Pending, 
110898795,8/11/2015,SYA US,US87151Q1067,0003 JP,3716.29,Cash,Completed,2/1/2016
45271062,5/12/2010,SY US,US8711301007,SAP GR,5322.65,Cash,Completed,7/30/2010
154764813,11/1/2017,SXE US,US84130C1009,AMID US,550.21,Stock,Pending,6/30/2018
87605301,3/6/2014,SWY US,US7865142084,1312089D US,7903.56,Cash,Completed,1/30/2015
43528343,3/3/2010,SWWC US,US8453311073,,427.68,Cash,Completed,9/14/2010
47348192,8/9/2010,SWSI US,US86837X1054,NBR US,822.92,Cash,Completed,9/13/2010
113889496,10/21/2015,SWI US,US83416B1098,,4397.4,Cash,Completed,2/5/2016
136666145,12/9/2016,SWC US,US86074Q1022,SGL SJ,2009.21,Cash,Completed,5/4/2017
141736075,3/9/2017,SVY CN,CA8046941073,WRG CN,401.72,Cash and Stock,Terminated,3/29/2017
54000507,4/27/2011,SVVS US,US8054233080,CTL US,2978.15,Cash and Stock,Completed,7/18/2011
49262731,10/28/2010,SVR US,US87163F1066,,2561.15,Cash,Completed,1/14/2011
136812913,12/13/2016,SVNT US,US81809A1007,PTEN US,1363.9,Stock,Completed,4/24/2017
69190425,9/26/2012,SVN US,US81783J1016,,654.47,Cash,Completed,7/8/2013
51828149,2/3/2011,SVLF US,US8283951031,137482Z US,499.67,Cash,Completed,5/18/2011
131803776,9/12/2016,SVI LN,GB0007892358,18418Z US,883.61,Cash,Terminated,10/18/2016
120143988,2/4/2016,SVA US,AGP8696W1045,,446.48,Cash,Pending, 
90466223,4/28/2014,SUSS US,US8692331064,9876456D US,2093.51,Cash or Stock,Completed,8/29/2014
98644877,11/12/2014,SUSQ US,US8690991018,BBT US,2430.94,Cash and Stock,Completed,8/3/2015
61426885,2/6/2012,SURW US,US8687331061,CNSL US,569.69,Cash or Stock,Completed,7/3/2012
49328961,11/1/2010,SUR US,US12612L1089,CNA US,444.66,Cash,Completed,6/13/2011
110587524,8/3/2015,SUN SW,CH0038388911,87208Z RU,437.16,Cash,Completed,10/5/2015
55440130,6/16/2011,SUG US,US8440301062,ETE US,9330.59,Cash or Stock,Completed,3/27/2012
55620138,6/23/2011,SUG US,US8440301062,WMB US,9246.11,Cash,Terminated,7/19/2011
46145367,6/21/2010,SUB NO,KYG8549P1081,SUBC NO,2370.66,Stock,Completed,1/10/2011
108267719,6/15/2015,STTP US,US83178M1036,EXR US,1410,Cash,Completed,10/1/2015
81365926,9/11/2013,STSA US,US8593193035,UMPQ US,1862.54,Cash and Stock,Completed,4/22/2014
96554094,6/30/2016,STRZA US,US85571Q1022,LGF/A US,4154.1,Cash,Completed,12/9/2016
143854716,5/11/2017,STRP US,US8625781013,VZ US,2292.17,Stock,Pending,3/31/2018
138637556,4/10/2017,STRP US,US8625781013,T US,1186.44,Stock,Terminated,5/11/2017
119822811,2/1/2016,STR US,US7483561020,D US,5965.44,Cash,Completed,9/19/2016
111438301,8/21/2015,STNR US,BSP8744Y1024,63090Z US,896.32,Cash,Completed,12/10/2015
61976015,2/25/2012,STLT IN,INE268A01049,VEDL IN,6853.81,Stock,Completed,10/1/2013
45884514,5/13/2010,STKM RM,RU0009087456,RTKM RM,1493.93,Stock,Completed,4/4/2011
111663835,4/28/2016,STJ US,US7908491035,ABT US,30108.18,Cash and Stock,Completed,1/4/2017
78223403,6/10/2013,STEL US,US85856G1004,UBSH US,444.23,Stock,Completed,1/2/2014
77500188,5/29/2013,STEI US,US8603701058,SCI US,1378.87,Cash,Completed,12/24/2013
91334582,11/6/2014,STAT SP,SG1I04877995,,1750.54,Cash,Completed,10/19/2015
130592066,8/18/2016,ST SP,SG1T75931496,TMSK SP,1196.4,Cash,Completed,11/17/2016
152207855,9/18/2017,SSNI US,US82817Q1031,ITRI US,762.21,Cash,Pending,3/31/2018
46880053,7/21/2010,SSL LN,GB0007981128,RB/ LN,3822.27,Cash,Completed,11/29/2010
51501012,1/23/2011,SSCC US,US83272A1043,RKT US,3904.77,Cash and Stock,Completed,5/31/2011
